village_id,village,district,block,state,is_core_sample,latitude,longitude,vv_before,vh_before,vv_after,vh_after,sar_before_image_count,sar_after_image_count
160,Mayum,Upper Siang,Singa-Gelling,Arunachal Pradesh,True,29.0924208,94.9597907,-9.936360349698717,-16.28575475494813,-10.270974511061151,-16.62877281949937,8,10
161,Tashi Gaon,Upper Siang,Singa-Gelling,Arunachal Pradesh,True,28.8743385,95.1028336,-9.195009114142948,-15.750224688493198,-9.471950409940595,-15.871572798133139,8,10
162,Jido,Upper Siang,Tuting,Arunachal Pradesh,True,28.9820594,94.904882,-8.570958108383428,-15.929475518670722,-8.947141545151947,-16.154995469694295,8,10
163,Lali,Upper Siang,Tuting,Arunachal Pradesh,True,29.0003932,94.8912175,-5.6155276441701805,-12.776876674079137,-5.886721541205347,-13.122477903762286,8,10
164,Ngaming,Upper Siang,Tuting,Arunachal Pradesh,True,28.9686342,94.9381419,-7.073044093305393,-14.101543807981532,-7.385711431868045,-14.436819439573767,8,10
165,Nyering,Upper Siang,Tuting,Arunachal Pradesh,True,28.9360701,95.0104597,-9.514874316503853,-16.048079023708983,-9.931563321640215,-16.396149643958356,8,10
166,Pango,Upper Siang,Tuting,Arunachal Pradesh,True,28.8870297,94.7578559,-2.444227761172864,-9.643535577693251,-2.649489302188814,-9.97272558843898,8,10
167,Pekong,Upper Siang,Tuting,Arunachal Pradesh,True,28.9878787,94.8919255,-5.751176624964699,-12.611197309843153,-6.041326196267186,-12.75129253506892,8,10
168,Pekong,Upper Siang,Tuting,Arunachal Pradesh,True,28.9878787,94.8919255,-5.751176624964699,-12.611197309843153,-6.041326196267186,-12.75129253506892,8,10
169,Pokbir,Upper Siang,Tuting,Arunachal Pradesh,True,28.963981,94.9375517,-6.95436875611961,-14.162534085324847,-7.2228919745053615,-14.500161902581402,8,10
170,Rishing,Upper Siang,Tuting,Arunachal Pradesh,True,28.9984023,94.8852907,-5.914791167457833,-12.90804224674462,-6.199119095950296,-13.05779360337891,8,10
171,Tenggo,Upper Siang,Tuting,Arunachal Pradesh,True,29.0668244,94.478654,-9.381005188168995,-16.00861881514006,-9.476057768854972,-16.19774369060269,8,10
172,Dadu,Upper Subansiri,Limeking,Arunachal Pradesh,True,28.3625828,93.5395735,-2.2993642899946263,-9.386783346101781,-2.462078349999154,-9.444340743202025,10,13
173,Gumsing,Upper Subansiri,Limeking,Arunachal Pradesh,True,28.4321817,93.2172532,-6.372857457445465,-13.068860009449406,-6.418272424830555,-13.101369936526101,10,13
174,Lingbing,Upper Subansiri,Limeking,Arunachal Pradesh,True,28.4367283,93.2151175,-5.967512095352209,-12.64455031516247,-6.052397072981675,-12.671848138716221,10,13
175,Redding,Upper Subansiri,Limeking,Arunachal Pradesh,True,28.4851077,93.4621565,-7.1657375757050445,-13.896948533012981,-7.195696048265024,-13.993743011924932,10,13
176,Redding Camp,Upper Subansiri,Limeking,Arunachal Pradesh,True,28.4851077,93.4621565,-7.1657375757050445,-13.896948533012981,-7.195696048265024,-13.993743011924932,10,13
177,Taying,Upper Subansiri,Limeking,Arunachal Pradesh,True,28.4321817,93.2172532,-6.372857457445465,-13.068860009449406,-6.418272424830555,-13.101369936526101,10,13
178,Yaja,Upper Subansiri,Limeking,Arunachal Pradesh,True,28.4354329,93.2468461,-7.878117981829032,-14.257697946766871,-7.958973038138385,-14.448011320568252,10,13
179,Chokar,Upper Subansiri,Nacho,Arunachal Pradesh,True,28.4279157,93.8094041,-7.074814168459118,-13.700920712364535,-7.295509972709773,-13.90363849334413,18,23
180,Jerigaon,West Kameng,Nafra,Arunachal Pradesh,True,27.3403204,92.4726477,-7.828146179225942,-14.611193650368907,-7.454097778354359,-14.223645317591043,10,9
181,Khellong,West Kameng,Nafra,Arunachal Pradesh,True,27.0133852,92.4145185,-3.5673868890991933,-10.803127811297497,-3.6213687195755666,-10.882222573270509,10,9
182,Gatam,Kra daadi,Pipsorang,Arunachal Pradesh,True,28.0979458,93.6001405,-9.456084909275658,-16.488777298461947,-9.795379476266659,-16.74039895883531,10,21
183,Habak,Kra daadi,Pipsorang,Arunachal Pradesh,True,28.1084846,93.5827385,-7.96665726696274,-15.14748464230256,-8.159950655906371,-15.248899734019812,10,13
184,Hapuk (I),Kra daadi,Pipsorang,Arunachal Pradesh,True,28.0967863,93.5839299,-3.475326784497897,-10.882288397009619,-3.7875256833301854,-11.139161800462917,10,13
185,Kokso,Kra daadi,Pipsorang,Arunachal Pradesh,True,28.0838152,93.6115937,-7.724169985538093,-14.859241669817497,-7.873542251777303,-14.921808499473379,18,23
186,Richik,Kra daadi,Pipsorang,Arunachal Pradesh,True,28.064816,93.6543383,-8.532893973739125,-15.254016441647565,-8.8661728096256,-15.539159896214839,18,23
187,Chungthang,North,Chungthang,Sikkim,True,27.604236,88.6465196,-7.824227318281143,-14.382273781029898,-6.865035866323813,-13.719759468883296,10,10
188,Tung,North,Chungthang,Sikkim,True,27.5475,88.6493,-8.420621095736381,-15.126813351891832,-8.59628565103726,-15.373644659266933,10,10
189,Chawang,North,Kabi Tingda,Sikkim,True,27.4415,88.5992,-2.279611666089472,-8.941086871512214,-2.247185094157027,-9.118032930593467,10,10
190,Labi,North,Kabi Tingda,Sikkim,True,27.4373,88.6584,-13.806987266396856,-19.810189184760215,-13.766686367920288,-20.140715608089156,10,10
191,Paney-Phensong,North,Kabi Tingda,Sikkim,True,27.4340487,88.6127695,-10.995104560251153,-17.319005035913282,-11.006329747281974,-17.37867220132867,10,10
192,Phamtam,North,Kabi Tingda,Sikkim,True,27.4557,88.61,-6.3664285110916925,-12.718242157657064,-6.459908141272629,-12.988638796806256,10,10
193,Phodong,North,Kabi Tingda,Sikkim,True,27.4130306,88.5838702,-2.8775333992472945,-9.68525240905552,-2.812594653688205,-9.529885769591901,10,10
194,Ramthang,North,Kabi Tingda,Sikkim,True,27.4039854,88.550947,-7.319958806018202,-13.803387075542146,-7.431413454152163,-13.779792010371882,10,10
195,Rongong,North,Kabi Tingda,Sikkim,True,27.4092,88.5635,-8.111163299675948,-14.502028800256365,-8.105506690433456,-14.451352054056885,10,10
196,Tangyek,North,Kabi Tingda,Sikkim,True,27.4207,88.527,-11.567798199438291,-17.99319926433712,-11.605243948477645,-17.911586868651597,10,10
197,Tingchim,North,Kabi Tingda,Sikkim,True,27.4607586,88.5277316,-10.758809793607726,-17.093531724969523,-10.69982732352603,-17.255673334417477,10,10
198,Tingda,North,Kabi Tingda,Sikkim,True,27.3957,88.6272,-8.57094879950097,-15.049132904884509,-8.467933740685135,-14.909977602625611,10,10
199,Tumlong,North,Kabi Tingda,Sikkim,True,27.4198712,88.5898311,-2.950190803232714,-9.972283621171115,-3.1383451237128175,-9.76510434941624,10,10
200,Lachen,North,Lachen,Sikkim,True,27.7305455,88.5469054,-2.191510130976051,-9.317781835765905,-2.171848927078768,-9.185422005978266,10,10
201,Lachung,North,Lachung,Sikkim,True,27.7794,88.7152648,-9.36604051390313,-15.24433309669643,-9.649413706265083,-15.40874060856347,10,10
202,Barfok,North,Passingdang,Sikkim,True,27.4977,88.491,-5.853170225333211,-12.681621205640631,-5.971840785412851,-12.736213224895831,10,10
203,Gor,North,Passingdang,Sikkim,True,27.4302826,88.4984203,-3.5328491788664445,-10.177519425375786,-3.6482164451069385,-10.19479405527517,10,10
204,Hee-Gyathang,North,Passingdang,Sikkim,True,27.4816,88.4991,-5.41954582323988,-12.189725767588612,-5.4917253893963425,-12.315552599799005,10,10
205,Lingdem,North,Passingdang,Sikkim,True,27.5494817,88.4569319,-5.0737094329637245,-11.87096389802756,-5.124253199360633,-11.818363030708792,10,10
206,Lingdong,North,Passingdang,Sikkim,True,27.5073091,88.5194632,-1.9083782709205588,-8.830170087146042,-1.7774873880690947,-8.65578853142465,10,10
207,Lingthem,North,Passingdang,Sikkim,True,27.5224732,88.5014686,-5.623340402653848,-12.17473995142412,-5.699382708580112,-12.074176554780212,10,10
208,Lingzah-Tolung,North,Passingdang,Sikkim,True,27.571,88.4466,-12.910545144591882,-19.216956878228,-12.888010039848,-19.309924065290257,10,10
209,Lum,North,Passingdang,Sikkim,True,27.394,88.48,-3.3049405568949135,-10.054972516703776,-3.402107905689781,-10.203973898742616,10,10
210,Namok,North,Passingdang,Sikkim,True,27.4504654,88.5375829,-11.797349329294832,-17.79803982678023,-11.764881459128326,-18.102468643808358,10,10
211,Sakyong-Pentong,North,Passingdang,Sikkim,True,27.5797,88.4049,-6.9274315521605665,-13.285016344673872,-6.896623371268877,-13.38368239166237,10,10
212,Salim Pakel,North,Passingdang,Sikkim,True,27.5379,88.5518,-7.507379260022527,-14.159382581602383,-7.4159838406888845,-14.059071079756992,10,10
213,Sangtok,North,Passingdang,Sikkim,True,27.4091,88.504,-3.232276307405904,-10.10732255754022,-3.406156823995039,-10.129186065146559,10,10
214,Sheyam,North,Passingdang,Sikkim,True,27.4367,88.528,-10.650241039640088,-16.942892084007273,-10.553847825132973,-16.751568014337874,10,10
215,Shipgyer,North,Passingdang,Sikkim,True,27.5544461,88.6336147,-3.6896578237325968,-10.468049556615039,-3.678415011731814,-10.437390947989854,10,10
216,Tingbong,North,Passingdang,Sikkim,True,27.5524,88.4984,1.1558928668427952,-6.0374148468031485,1.0280089136630544,-5.985841230312758,10,10
217,Zimchung,North,Passingdang,Sikkim,True,27.4903,88.5321,-10.667396841441967,-17.037489507354252,-10.617124970711435,-16.812756856725287,10,10
218,Bampa,Chamoli,Joshimath,Uttarakhand,True,30.7436664,79.8297153,-4.759152786538891,-12.636471913338411,-4.073269744675199,-12.315576354558948,20,21
219,Gamsali,Chamoli,Joshimath,Uttarakhand,True,30.7559986,79.8261873,-8.071878680606416,-15.666600825045949,-8.0009189894225,-15.527612465328772,20,21
220,Gurguti,Chamoli,Joshimath,Uttarakhand,True,30.7738,79.8758,-8.137873839982495,-15.625846447045484,-8.03247177012177,-15.51580772850378,20,21
221,Joshimath,Chamoli,Joshimath,Uttarakhand,True,30.5555752,79.5612607,-6.059162589758323,-13.882296498629595,-6.117945215074411,-13.829271476128238,10,11
222,Kailashpur,Chamoli,Joshimath,Uttarakhand,True,30.7148,79.8639,-2.2595565943921345,-11.87215131458292,-1.399071793430783,-11.226444145213831,20,21
223,Mahargaon,Chamoli,Joshimath,Uttarakhand,True,30.4061118,79.4205814,-10.178781483622588,-16.721130469463606,-10.196548267084962,-16.476268619052515,10,11
224,Malari,Chamoli,Joshimath,Uttarakhand,True,30.6845508,79.8893688,-11.982790547273995,-18.701812480440374,-11.56011198110501,-18.336214119124477,20,21
225,Mana,Chamoli,Joshimath,Uttarakhand,True,30.9671228,79.4109692,-7.6704480773278325,-17.090130267609695,-7.137898339409218,-16.090808495090283,10,11
226,Bilju,Pithoragarh,Munsyari,Uttarakhand,True,30.3949398,80.1659059,-13.02622829176831,-20.413147234129006,-13.010444693321999,-20.43800397804947,20,21
227,Burphu,Pithoragarh,Munsyari,Uttarakhand,True,30.3666548,80.1842308,-11.156703128794213,-18.500987151543743,-11.045909893243362,-18.431185533367568,20,21
228,Martoli,Pithoragarh,Munsyari,Uttarakhand,True,30.3482498,80.1931552,-8.856131690121343,-16.78174890291931,-8.807825633732591,-16.87329879667507,20,21
229,Rilkot,Pithoragarh,Munsyari,Uttarakhand,True,30.3104468,80.2080315,-4.852468217209547,-13.6194737816165,-3.87948374840766,-13.158888005780762,20,21
230,Tola,Pithoragarh,Munsyari,Uttarakhand,True,30.3356863,80.2121168,-13.268459737838286,-19.967735012697442,-13.391053323405405,-20.227639747270455,20,21
231,Baling,Pithoragarh,Dharchula or Kanalichhina (unresolved),Uttarakhand,True,30.2092254,80.5479905,-7.313166755952575,-13.504837028739573,-7.346778800757241,-13.593149893700303,10,10
232,Dar,Pithoragarh,Dharchula or Kanalichhina (unresolved),Uttarakhand,True,30.069216,80.602947,-9.385172119648553,-15.591113469364346,-9.539716250602131,-15.882297770053547,10,10
233,Dugtu,Pithoragarh,Dharchula or Kanalichhina (unresolved),Uttarakhand,True,30.21,80.5679,-13.224922085370844,-18.528048044946257,-13.364464156186035,-19.301255257745225,10,10
234,Garbyang,Pithoragarh,Dharchula or Kanalichhina (unresolved),Uttarakhand,True,30.1251387,80.8575277,-5.561648021796849,-12.523818543788032,-6.011857366128739,-13.099708897370837,10,10
235,Gunji,Pithoragarh,Dharchula or Kanalichhina (unresolved),Uttarakhand,True,30.1865763,80.8508108,-10.238160107169845,-16.841832538188537,-10.439970246934799,-16.978694219641262,10,10
236,Kuti,Pithoragarh,Dharchula or Kanalichhina (unresolved),Uttarakhand,True,30.3078792,80.7599224,-11.078292345535539,-18.120437496294432,-11.133309574191243,-18.122614942544764,10,10
237,Navi,Pithoragarh,Dharchula or Kanalichhina (unresolved),Uttarakhand,True,30.2049725,80.8373063,-11.305585701561329,-17.58086997678125,-11.363105854140295,-17.77128256457371,10,10
238,Rongkong (Raung Kong),Pithoragarh,Dharchula or Kanalichhina (unresolved),Uttarakhand,True,30.2033451,80.8316381,-9.270802092477098,-15.519661322224767,-9.480639439983166,-15.773570192134525,10,10
239,Sela,Pithoragarh,Dharchula or Kanalichhina (unresolved),Uttarakhand,True,30.1472581,80.6056591,-9.055838208677331,-15.591786840716983,-9.149090093796854,-15.848242315050358,10,10
240,Tidang,Pithoragarh,Dharchula or Kanalichhina (unresolved),Uttarakhand,True,30.246,80.5487,-8.888149969289111,-15.387610880815277,-8.985698275631064,-15.577558110768875,10,10
241,Amali,Pithoragarh,Dharchula or Kanalichhina (unresolved),Uttarakhand,True,29.7039,80.3278,-8.202840054754532,-14.456534423275407,-7.955773359408285,-14.18514539916042,10,10
242,Bagori,Uttarkashi,Bhatwari,Uttarakhand,True,30.7702443,78.4746317,-5.383943082044641,-11.344971549834629,-5.337303360606588,-11.293345462020335,10,11
243,Dharali,Uttarkashi,Bhatwari,Uttarakhand,True,31.0408468,78.7815312,-9.61461382706834,-16.441192596439063,-10.250920334164865,-17.16154227856868,10,11
244,Harshil,Uttarkashi,Bhatwari,Uttarakhand,True,31.0350501,78.7572289,-10.873306036989682,-16.933847011644282,-11.489442763870219,-17.6436006582327,10,11
245,Jadung,Uttarkashi,Bhatwari,Uttarakhand,True,31.1648,79.0397,-9.33055734205495,-18.17119544418488,-9.055712595912524,-17.51486838960469,10,11
246,Jaspur,Uttarkashi,Bhatwari,Uttarakhand,True,30.727214,78.4636435,-12.542869772692686,-18.34857762939768,-12.632874886955545,-18.213300482440875,10,11
247,Jhala,Uttarkashi,Bhatwari,Uttarakhand,True,31.0248573,78.7101354,-7.17506960995939,-14.66649271893693,-7.536926994993051,-15.268910029224603,10,11
248,Mukhawa,Uttarkashi,Bhatwari,Uttarakhand,True,31.0542,78.7901,-8.600217790060157,-15.139460538780495,-9.039210637405118,-15.438780278925018,10,11
249,Nelang,Uttarkashi,Bhatwari,Uttarakhand,True,31.121954,79.0304088,-7.2634675046173,-14.959896229794879,-7.039918842846828,-14.624430764142026,10,11
250,Purali,Uttarkashi,Bhatwari,Uttarakhand,True,31.0299258,78.7099965,-3.7364602664227164,-11.143699150445682,-4.169025849615081,-11.571729150468832,10,11
251,Sukki,Uttarkashi,Bhatwari,Uttarakhand,True,31.014,78.7108,-6.881113978144509,-13.691136785638866,-6.874685959827582,-13.768823453936028,10,11
252,Chhitkul,Kinnaur,Unknown,Himachal Pradesh,False,31.3881,78.46219,-8.388142367898457,-17.463459878389944,-7.327386645323724,-15.929023144120775,10,11
253,Pooh,Kinnaur,Unknown,Himachal Pradesh,False,31.76159,78.5839324,-4.633962224452921,-11.926564514828481,-4.46877743332925,-11.540228046784337,10,11
254,Nako,Kinnaur,Unknown,Himachal Pradesh,False,31.8813748,78.6270483,-11.646008360714683,-18.3306502643195,-11.53958486219069,-18.3797990723977,10,11
255,Leo,Kinnaur,Unknown,Himachal Pradesh,False,31.8839167,78.5935199,-7.874274697615284,-15.064019016983876,-7.793233342915786,-14.964918316852629,10,11
256,Chango,Kinnaur,Unknown,Himachal Pradesh,False,31.9777573,78.5944015,-10.679487071029618,-17.381839677784363,-10.705214687515738,-17.47514566825164,10,11
257,Gue,Lahaul and Spiti,Unknown,Himachal Pradesh,False,32.1310531,78.5697113,-10.284549409961624,-17.69909404382171,-10.143270695258359,-17.52660680109927,10,12
258,Lalung,Lahaul and Spiti,Unknown,Himachal Pradesh,False,32.14927,78.27071,-8.826085264482828,-16.133630456985486,-8.724759591492393,-16.511027048817326,20,32
